Trial Number,State,Device timestamp,Left pupil diameter,Left pupil validity,Right pupil diameter,Right pupil validity,Rating
Trial10,stimuli,1531606092,2.8619842529296875,1,2.6974945068359375,1,2
Trial10,stimuli,1531639401,2.87274169921875,1,2.7025299072265625,1,2
Trial10,stimuli,1531672711,2.9034271240234375,1,2.7229766845703125,1,2
Trial10,stimuli,1531689365,2.907501220703125,1,2.722320556640625,1,2
Trial10,stimuli,1531722675,2.926239013671875,1,2.7498779296875,1,2
Trial10,stimuli,1531755984,2.9638519287109375,1,2.7505035400390625,1,2
Trial10,stimuli,1531789293,2.9834442138671875,1,2.775238037109375,1,2
Trial10,stimuli,1531822603,2.9937744140625,1,2.80828857421875,1,2
Trial10,stimuli,1531855912,3.02716064453125,1,2.8139801025390625,1,2
Trial10,stimuli,1531889222,3.0418548583984375,1,2.83441162109375,1,2
Trial10,stimuli,1531905876,3.0520782470703125,1,2.841552734375,1,2
Trial10,stimuli,1531939186,3.056121826171875,1,2.8529510498046875,1,2
Trial10,stimuli,1531972495,3.0673675537109375,1,2.8447265625,1,2
Trial10,stimuli,1532005804,3.0720062255859375,1,2.84771728515625,1,2
Trial10,stimuli,1532039114,3.0731048583984375,1,2.85101318359375,1,2
Trial10,stimuli,1532072423,3.0562744140625,1,2.8632354736328125,1,2
Trial10,stimuli,1532105733,3.0503997802734375,1,2.8726348876953125,1,2
Trial10,stimuli,1532122387,3.0506744384765625,1,2.8433685302734375,1,2
Trial10,stimuli,1532155697,3.044891357421875,1,2.85540771484375,1,2
Trial10,stimuli,1532189006,3.0377197265625,1,2.858245849609375,1,2
Trial10,stimuli,1532222315,3.0514373779296875,1,2.8702545166015625,1,2
Trial10,stimuli,1532255625,3.046051025390625,1,2.87506103515625,1,2
Trial10,stimuli,1532288934,3.03802490234375,1,2.8659820556640625,1,2
Trial10,stimuli,1532322243,3.055206298828125,1,2.87164306640625,1,2
Trial10,stimuli,1532338898,3.0620880126953125,1,2.87469482421875,1,2
Trial10,stimuli,1532372208,3.0688934326171875,1,2.869354248046875,1,2
Trial10,stimuli,1532405517,3.0752410888671875,1,2.8731842041015625,1,2
Trial10,stimuli,1532438826,3.09033203125,1,2.8698272705078125,1,2
Trial10,stimuli,1532472136,3.071075439453125,1,2.8769378662109375,1,2
Trial10,stimuli,1532505445,3.0880279541015625,1,2.886474609375,1,2
Trial10,stimuli,1532522100,3.0956878662109375,1,2.8845977783203125,1,2
Trial10,stimuli,1532555409,3.0863800048828125,1,2.8812103271484375,1,2
Trial10,stimuli,1532588718,3.108734130859375,1,2.9112396240234375,1,2
Trial10,stimuli,1532622028,3.0985260009765625,1,2.8805084228515625,1,2
Trial10,stimuli,1532655337,3.10443115234375,1,2.8819580078125,1,2
Trial10,stimuli,1532688647,3.104248046875,1,2.883941650390625,1,2
Trial10,stimuli,1532705301,3.1092681884765625,1,2.875823974609375,1,2
Trial10,stimuli,1532738611,3.1041107177734375,1,2.873046875,1,2
Trial10,stimuli,1532771920,3.1039581298828125,1,2.88995361328125,1,2
Trial10,stimuli,1532805229,3.11090087890625,1,2.883026123046875,1,2
Trial10,stimuli,1532838539,3.11749267578125,1,2.8841094970703125,1,2
Trial10,stimuli,1532871848,3.1190032958984375,1,2.87213134765625,1,2
Trial10,stimuli,1532888503,3.107666015625,1,2.894195556640625,1,2
Trial10,stimuli,1532921812,3.1144866943359375,1,2.898712158203125,1,2
Trial10,stimuli,1532955122,3.11981201171875,1,2.8935394287109375,1,2
Trial10,stimuli,1532988431,3.120025634765625,1,2.9092254638671875,1,2
Trial10,stimuli,1533021740,3.121856689453125,1,2.900054931640625,1,2
Trial10,stimuli,1533055050,3.115814208984375,1,2.92144775390625,1,2
Trial10,stimuli,1533088359,3.11810302734375,1,2.902618408203125,1,2
Trial10,stimuli,1533105014,3.1234130859375,1,2.9104766845703125,1,2
Trial10,stimuli,1533138323,3.1203765869140625,1,2.9100189208984375,1,2
Trial10,stimuli,1533171633,3.1381072998046875,1,2.9300384521484375,1,2
Trial10,stimuli,1533204942,3.1352081298828125,1,2.92633056640625,1,2
Trial10,stimuli,1533238251,3.1415557861328125,1,2.941436767578125,1,2
Trial10,stimuli,1533271561,3.142974853515625,1,2.940460205078125,1,2
Trial10,stimuli,1533288215,3.1485137939453125,1,2.9510650634765625,1,2
Trial10,stimuli,1533321525,3.157073974609375,1,2.9530487060546875,1,2
Trial10,stimuli,1533354834,3.14691162109375,1,2.958648681640625,1,2
Trial10,stimuli,1533388143,3.1756134033203125,1,2.9739227294921875,1,2
Trial10,stimuli,1533421453,3.16961669921875,1,2.979644775390625,1,2
Trial10,stimuli,1533454762,3.1809539794921875,1,2.9832763671875,1,2
Trial10,stimuli,1533488072,3.183441162109375,1,2.9695587158203125,1,2
Trial10,stimuli,1533504726,3.1724853515625,1,2.989654541015625,1,2
Trial10,stimuli,1533538036,3.1855010986328125,1,2.99066162109375,1,2
Trial10,stimuli,1533571345,3.1963043212890625,1,2.9679718017578125,1,2
Trial10,stimuli,1533604654,3.1935882568359375,1,2.97119140625,1,2
Trial10,stimuli,1533637964,3.209747314453125,1,2.9858551025390625,1,2
Trial10,stimuli,1533671273,3.2078704833984375,1,2.968658447265625,1,2
Trial10,stimuli,1533704583,3.201904296875,1,2.9788970947265625,1,2
Trial10,stimuli,1533737892,3.2038726806640625,1,2.981903076171875,1,2
Trial10,stimuli,1533771201,3.2137298583984375,1,2.9671630859375,1,2
Trial10,stimuli,1533804511,3.2154388427734375,1,2.959747314453125,1,2
Trial10,stimuli,1533821165,3.21112060546875,1,2.9642791748046875,1,2
Trial10,stimuli,1533854475,3.22454833984375,1,2.958709716796875,1,2
Trial10,stimuli,1533887784,3.196807861328125,1,2.9640960693359375,1,2
